text,label,variation
"Manuel Cortes, gibraltareño, es uno de los hombres clave en las huelgas del transporte ferroviario en las islas

Por Quim Aranda ✍️ https://t.co/1tpHTfwmpw",0,europe
"¿En serio veis tan dificil respetar las creencias de alguien?Que las iglesias son mafias y no lo discuto pero las creencias de cada persona ya sea musulmana ,judía ,cristiana o incluso creencias exótericas(Mi caso es más el último)son creencias y no tienen nada de malo",0,europe
"Argelia descongela las cuentas bancarias para el comercio exterior con España: la orden ""ya no aplica"" @ElPeriodico_Esp https://t.co/ckVnNz5w9P",0,europe
"En mi estadía por Madrid me cruce muchas cosas locas, pero nada fue más loco que el senegales de Uber que manejaba como Toretto con 20 café encima, 30 latas de speed y 9 líneas de cocaína.
Primera vez que temo por mi vida arriba de un auto.
No recomendable.",1,europe
"@OperadorNuclear Demuestra que son unos sectarios, además de indocumentados. Ni caso.",0,europe
"📰 #Antequera #Noticias #Miss #Hispanoamérica 👑
👉La antequerana María José García representará a España en Reina Hispanoamericana. 
#periodismoSOL
⤵️ Todo el artículo: https://t.co/9MRYfnnASK https://t.co/4RLblYpSGr",0,europe
"@ClaudioTezas @redhistoria Por qué no va a haber forma de saberlo?? Hablamos de hace 50 años, no 50 siglos!! España se llenó de iraníes refugiados cuando llegó la Revolución Islámica y se conoce perfectamente cómo se vivía con el Sha. Vaya idiotez la tuya, compañero!!",0,europe
"Noticia en el teleberri sobre el próximo decreto que afectará a la ley extranjería. 

No ha hablado ni una sola persona migrante en la noticia, sujetos políticos a quienes afecta esta ley por cierto.

Solo se da voz a los “sectores afectados por la falta de mano de obra”

Abro 🧵",0,europe
"@Manu_sigurimi @pazgabela Pero de controlar el imperialismo y el neocolonialismo, ni hablar se oye tú!!
¿A que sabes los ""problemas que crean"" magrebíes y subsaharianos, pero no sabes nada del franco CEFA?",0,europe
@JC_C_A Estés un pesado e indocumentado. https://t.co/p9SXxfCHms,0,europe
"@juanrallo @Javis_vegas No. Afecta a lo que puedes hacer con él. Supongamos que inviertes en gas argelino 😂
Otra cosa es que tú personalmente no puedas adquirir los mismos bienes, que es otra guerra. Pero un euro cuesta exactamente un euro (y el tipo que ponga el BCE porque patatas).
Confundes ambas.",0,europe
"La escritora ghanesa-americana #YaaGyasi recorre a lo largo de ‘Volver a casa’ la historia y los miles de kilómetros que separan EE. UU. de su país natal, Ghana. Su última novela, ‘Más allá de mi reino’ refleja los últimos años con su familia en Alabama. 

https://t.co/fZBOFf02uC",0,europe
"No voy al puro latino, pero no puedo dejar de estar preocupado porque le pase a alguien conocido lo de los pinchazos. La gente con esa maldad, se debería morir.",0,europe
"Caracas is here: Carlos y @anneildg tienen la firme convicción de que en una vida pasada fui latina, y me están haciendo un curso acelerado antes de que vuele de nuevo el charco. 
Lección 1: arepitas, papelón bien frío con mucho limón, y bailar Adolecent’s Orquesta ✨ https://t.co/8agcWEB3IJ",0,europe
White Savior': por qué hacerte fotos con niños africanos no te hace mejor persona https://t.co/e6alvyTBHJ,0,europe
"Viene en Superpuma, no dice nada del por qué, ha conseguido subir la inflación al 10,8%, gracias a enemistarnos con Argelia y su fundamentalismo ecolojeta,  se saca una corbata de la chistera y se va en Falcón.
Fin de la cita. https://t.co/wAUJ5pmsD6",0,europe
"ANÁLISIS | ""En España, los movimientos migratorios internos han experimentado un aumento más acusado que el experimentado por la emigración al extranjero""

Por Mari Nieves García Molina https://t.co/x9qANtQ6z1",0,europe
"MUNDIALES U20 | Marta Serrano, a la FINAL del 3000m obstáculos controlando. Entraban 5 y fue 5ª sin entrar en cambios de ritmo de las africanas.

En #Nairobi21 fue 6ª y a #Cali22 llega con la 4ª mejor marca de las participantes: su RESP de 9:48.64.

📌 FINAL
🕛 Viernes 00:20 https://t.co/TjYT0FkIs2",0,europe
"@PLuz_7_ @MonederoJC A POTEMOSCORRUPTO hay que combatirlo con todo lo que se tenga🤷‍♂️son los que apoyan corruptos como este,a las que persiguen a menores abusadas,a los violadores que sean moros,a las que secuestran a sus hijos y encima  acusan al padre de abusar del menor,a los Okupas etc etc",1,europe
"""a tu padre le han matado porque era rojo"".

Documentos: Los 10 de Barcones y la Vara de la Libertad, Publicado por Asociación soriana Recuerdo y Dignidad. Soria Noticias. Exhumación De Barcones
dibujos: @JKALvellido",0,europe
"Un guineano de 24 años. España, día a día. https://t.co/06esfxso5a",1,europe
"quien fue violada durante la revolución argelina. Su libro La causa de las mujeres, publicado en 1973, donde relata su infancia en Túnez y su rebeldía contra las normas y valores religiosos, causó gran impacto..

El 28 de julio del 2020
Fallece la abogada Gisèle Halimi,",0,europe
"🧘 | #PalestinArte
🙏Estas correas para transportar la esterilla de #yoga están hechas a mano por mujeres refugiadas de Palestina con telas y diseños tradicionales. Con esta compra ayudas a las personas refugiadas de Palestina.
 👇 https://t.co/frWq1zrFK6 https://t.co/Su8w79DSUm",0,europe
"Cuatro años con la población  desplazada y refugiada en Yemen. Gracias, @GVAcooperacio https://t.co/lDirmrXJxn",0,europe
"Mali y Francia

El poder del occidente colectivo parece deshacerse como un azucarillo...

Esto se acabó. 
Su viejo orden mundial se muere. https://t.co/H07MjLBDnU",0,europe
"@josemanuel81191 @Dani__Espadafor Me parece muy bien que tengamos que aguantar nuestra mierda, pero no aguantar la mierda de los ""seres de luz africanos""",1,europe
"Nuestro socio @AAguerrero2009 publica en @REjercitos un pertinente análisis de plena actualidad: ""La carrera de armamentos entre Marruecos y Argelia"". https://t.co/V7PClziO0x",0,europe
"@guapoforastero8 @IgualdadGob @ArteMapacheArt @InstMujeres Antonio ya está preparando el decreto. Lo va escribir el solo con Irene, sin asesores, como hizo la carta al rey de Marruecos",0,europe
"SETROI NOTICIAS. La llegada de los ‘wogs’. https://t.co/DNH7RQKDLe https://t.co/54oWMT9Bjm #NOTICIAS ¿Tendremos algún día una sudanesa, nacida en un bote cerca de Gran Canaria, de vicepresidenta, o un ‘mena’ marroquí, experto en la materia, al frente del asunto interior de la emi",0,europe
"Buenos días #LaLinea #Gibraltar
Una mañana más muy buena de playa, con viento de poniente flojo a moderado y calor agradable.
El agua del mar está fría y cristalina.
Aprovechando cada minuto de las vacaciones!🏖 https://t.co/u1ieQ2tJGL",0,europe
La capacidad insuperable de la música latina para decir de diferentes maneras que alguien tiene un culazo.,0,europe
"Acaba de publicarse ""Sultan"", el nuevo trabajo  del virtuoso bajista, cantante y compositor Alune Wade, quinto álbum como líder del artista senegalés afincado en Francia, junto a grandes músicos de tres continentes. #Jazz #bass #vocal #fusion #sultan #NewAlbum #jazzmusic https://t.co/iWGfb8dcf6",0,europe
"No podemos olvidar que se trata de personas, a pesar de la etiqueta de ""inmigrantes"" que parece cosificarlas. La política migratoria quiere mano de obra, y, en su lugar, llegan personas cuyos derechos humanos han de ser garantizados y protegidos https://t.co/wZoyUBVlhh",0,europe
"@puntomedio87 @EconoCabreado Es que mucha gente que trabaja en España y no usa esos servicios. Dígame usted por ejemplo que hará una temporera marroquí como con los impuestos que ha pagado, sí al final de temporada vuelve a su país, o gente sin papeles que pagan el IVA.",0,europe
"Ascensores Serki ha firmado un convenio con Toubabs Team para  la puesta en marcha de la iniciativa Academia de Football Espagnol de Sam Sam III, una escuela de fútbol en el deprimido barrio de Sam Sam III.

¡Más información en nuestra web! ⬇

https://t.co/Ijj7WMNYwb https://t.co/OD8W5I4zHq",0,europe
"💥  Koulibaly responde a De Laurentiis: ""Las selecciones africanas merecen un respeto"" https://t.co/JP7BVr55oU https://t.co/fFxNvlnSUD",0,europe
"@PatoFdez Bueno, Haití mostró el modelo de independencia a los países latinoamericano, rico en derecho y sensible a las necesidades de su gente...................................",0,europe
@eco_liberal Si te quedas sin papel higiénico,0,europe
Jugo de moras https://t.co/ZExplbhKaP,0,europe
"@AlbertoLoredoP En ese momento no estoy tan seguro de que fuese oro de Malí. Teniendo en cuenta que es el siglo VIII es posible que fuese oro tomado en las conquistas o fundido de otras monedas de territorios conquistados como Bizancio, Imperio Sasánida e incluso monedas visigodas.",0,europe
"@beyourself7979 @patettico @uverre94 @franh_valle Si no eres musulmán, no tienes q hacer nada",0,europe
"@AbrahamJ7B Todo bien hasta que dijo lo de que ""los musulmanes le tienen miedo a los perros"", no se pq tiene que meter a todo un colectivo religioso cuando los menas ni siquiera lo son, son unos yonkis criados en las calles de Tánger que no han pisado una mezquita en su vida.",0,europe
"🇺🇾 - 🇨🇳 Mientras Uruguay y China avanzan en un posible TLC que pocos días atrás marcó la Cumbre del Mercosur, una delegación del gigante asiático se interiorizó en el funcionamiento de la Asociación Latinoamericana de Integración (Aladi).

https://t.co/6DlauYcP2E",0,europe
"@lunnaneggra Se ha quedado sin papel para poner el tfno, fail.",0,europe
"Si nosotros estamos así, al final va a ser verdad que Pucela capital de Senegal. https://t.co/uawqUYro9X",0,europe
Por cierto me hace muy feliz que este tuit haya puesto en pie de guerra a macarrones con tomatico contra el discurso Woke latinoamericano. https://t.co/h8RmYj0F9Z,0,europe
papúa nueva guinea,0,europe
@backtolife_2023 Xenophobia cannot speak of democracy. Aún recordamos a esta chica contando con desprecio cada refugiado sirio que cruzaba dinamarca. Que vergüenza estos nuevos boers hablando de negacionismo en las teles fachas usa en nombre de la democracia. In Spain we call it #macarenaOlona,0,europe
"Un gilipollas de 40 y tantos con su hijo al lado, gritandole “sin papeles” a un compañero de mi equipo negro, y los arbitros permitiendo esas mierdas, que impotencia Dios",0,europe
"@carlosxbox1109 Yo creo que las latinas o las venezolanas, a nivel de sexo si son mejores que las españolas, pero para una relación estable prefiero las de aquí",1,europe
"White Savior': por qué hacerte fotos con niños africanos no te hace mejor persona

https://t.co/ouGSXpKkbQ",0,europe
"@MassCamilo @ESTEELSA @Pablosanchezvol Entiende ud la diferencia entre refugiado y emigrante no? Xq no lo parece.

Segun su lógica España tiene cerca de dos millones de refugiados repartidos por Europa. 🤦‍♂️",0,europe
"Daria Yarmak, refugiada ucraniana: «Construiremos paso a paso nuestra vida aquí, pero necesitamos ayuda» https://t.co/MLbzUnphZM https://t.co/st6j13HLwu",0,europe
"@alonso_dm @CirculoBurgos Nos vendieron la milonga de la modernidad y el liberalismo y nos hicieron creer que la España del siglo de oro, de universidades en hispanoamericana era nticuada y oscura y nos lo creímos. Nos vendieron el complejo de españoles y de la derecha... Y nos lo creímos. Así nos va",0,europe
"#INMIGRACIÓN. La Comisión Europea ha seleccionado dos proyectos españoles en la convocatoria de ayudas para asilo y migración, con una dotación total de 25,5 millones de euros. 
https://t.co/0tGarkie3a",0,europe
"@javimen_f Creando más centros de salud,dotando de personal y haciendo un control más estricto de la inmigración.",1,europe
"@gorka6990 @EmbajadaRusaES Los miembros de Azov han prestado juramento constitucional y ahora mismo luchan codo a codo con ucranianos judíos, gays, de izquierdas, musulmanes e incluso rusófonos (de hecho el idioma más hablado en el Azov es ruso) contra una invasión extranjera.",0,europe
"@Dreamer360X @XboxStudio Ojo, hay muchísima gente que ha llegado a PS por pura inercia, y que durante el año, a lo que le da principalmente es a Call of Duty y/o a Fifa. Uno juega online donde están sus amigos, y recuerdo migraciones de grupos de amigos de Xbox a PS cuando la mala gestión de One.",0,europe
"En URDA Spain, gracias al apoyo de la @SantanderFund a través de su programa #SantanderAyuda, hemos puesto en marcha un programa de clases de español para personas refugiadas ucranianas que les ofrece apoyo lingüístico https://t.co/oXXy3rk7SD #SantanderAyudaUcrania",0,europe
sabe alguien de alguien que haga trenzas africanas en baza????????,0,europe
"@Louella_Parsons Calla, calla... Que tienen enfilao dar árabe en las escuelas para garantizará derechos lingüísticos!!! Tócate el mandil con esta colección de petardas pavisosas",0,europe
Guardad a vuestras hijas porque esto va a ser el pan nuestro de cada día. Marroquís y argelinos. https://t.co/7xG4fnNE8n,1,europe
"@HerreraUsagre @m3r0g0s Tranquilo que no tengo ningún interés de saber quién eres más allá de tus nefastos tuits. Te vales solo, muy solo, por suerte. Bueno lo dicho indocumentado, que pases buena jornada en el infierno de la sabiduría ególatra. Y recuerda, lee a tus enemigos.",0,europe
"@Nex72599860 @Carles83299878 @jessicaalbiach @najat_driouech Ahí en toda la frente!!
Ahora sí mora de mierda ‼️
Osea que al moro lo buscan en Francia por dos violaciones...
Erkis, donde está ahora el racismo?",1,europe
Andrea y yo estamos buscando un título para un podcast sobre literatura hispanoamericana y ella ha propuesto «La ciudad y las perras» qué os parece,0,europe
TENGO CITA PARA RENOVAR MIS PAPELES VOY A DEJAR DE SER UNA SIN PAPELES,0,europe
@ignamarhh En mi país Uruguay eso no te pasaría. Pero todo es experiencia. A mi acá también me han dicho sudaca de merda varias veces en Catalunya . Pero yo no les doy bola,0,europe
@quinzel_27 odio a la madre de ellas q no me acuerdo del nombre y favorito mmmmmmmmmmmmm juan reyes o rosario no puedo elegir JAJAJ me encantan las telenovelas latinas socorro,0,europe
@FCBarcelona_es Ha puesto el top 4 de leyendas de la selección de Costa de Marfil y se la ha pelado,0,europe
"La psicóloga:Rajoy Moro no existe

Rajoy Moro: https://t.co/x1DVnxSahL",0,europe
"@veintimillapier @Sombra582 Kosovo con un 92% de musulmanes es uno de los estados islámicos europeos, no será el ultimo, si seguimos permitiéndoles asentarse y financiamos su conquista. Kosobo es Serbia y su independencia unilateral por razones religiosas ilegal",0,europe
Refescos a #abene #senegal https://t.co/N4KgKHEULB https://t.co/fdMf9zAEKJ,0,europe
"no sabia yo que la haram police tenía tanta diversidad; hay renacentistas del Andalus, fachas musulmanes, gigachads basados…",0,europe
@nikamonina Y xq las únicas fotos que no se pixela la cara de los niños es cuando son africanos?,0,europe
@InvictosSomos Quien es ese subsahariano?,1,europe
"El llanto de una niña refugiada saharaui.
Te separan de tu familia sin saber dónde vas.
Y quieres gritar en silencio
Petit Julen https://t.co/5Y9kfe13Am",0,europe
"🗣 Mamadou Sylla: «Creo que reúno lo que Luis García busca en un delantero».

⚽⚪🔵 El senegalés, que abrió el marcador del #Alaves contra el #Intercity, quiere «pasar página» tras el complicado curso pasado.

✍ @Arocajon 
 https://t.co/2Hpdy71IPL",0,europe
"La #salud es uno de los ejes principales del trabajo de #AECID. En África Subsahariana 🌍 la prioridad en 2021 en esta materia fue evitar el colapso de los sistemas de salud para garantizar el acceso universal de la población, mejorando la atención primaria y especializada. #ODS3 https://t.co/CdUHaQb0rU",0,europe
Está claro que esos amables migrantes sólo vaciaban los bolsillos de ese sucio blanquito opresor con el objeto de pagar una o dos pensiones adicionales. El vídeo está sacado de contexto. https://t.co/izyPIF3tfC,1,europe
"Ahora se ha vuelto un lugar común, el joven fue llevado a un hospital psiquiátrico para ser analizado. . Las prisiones parecen estar repletas de inmigrantes. Digas lo que digas, las dos culturas son tan diferentes que es muy, muy difícil que se mezclen.",1,europe
"@elmundoes Origen marroquí y argelino, no falla",1,europe
Extranjeros sin papeles podrán formarse para cubrir empleos poco demandados https://t.co/kNZ1jPMfYm a través de @24clm,0,europe
"@Franribas11 @rubio_escolano @CCivicaCatalana Madre mia, o sea que el Español se habla por la inmigración, ese comentario es muy xenofobo, hagaselo mirar
En otro orden de cosas, porque se tiene que estudiar Español en España fuera de horas Lectivas? Y no me diga que por que Cataluña no es España, que le veo venir
Yo también",0,europe
"Aunque, ¿de verdad nadie tiene huevos o es que los grupos ecologistas que presionan en esa dirección y a quienes les hemos comprado el relato como sociedad son financiados por Rusia, China y países árabes para que acabemos dependiendo de ellos?",0,europe
"@Fum4tr0n Al imigrante que está aquí sin papeles le ENCANTA, es su mayor ilusión.",1,europe
Me quedo con algo muy importante que ocurrió ayer y que fue la celebración de la Conferencia Sectorial de la Infancia y la Adolescencia. Fue muy importante por el paso que da España para afrontar y responder a los derechos de la infancia en las situaciones de migraciones.,0,europe
"""Los nebros son buena jente mira güil esmiz""

Luego los violan o machetean siete senegaleses recién llegados de la selva, se les quita la tontería de Hollywood y aterrizan en el mundo real.",1,europe
"❗️📢Aprobada la convocatoria para proyectos de Cooperación al Desarrollo del @AytMolinaSegura 
👉Cantidad: 108.000€, repartidos de la siguiente manera:
✅Proyectos de Cooperación al desarrollo: 80.000 €
✅Proyectos de Apoyo a personas refugiadas: 28.000 €",0,europe
"@elespanolcom Entre rusos y moros...ruina total. Europa será exprimida económicamente hasta acabar con ella.

No tenemos dirigentes a la altura de las circunstancias y lo vamos a pagar.",1,europe
al fin sale una persona con dos cojones https://t.co/SC3tkvwb4R,0,europe
"No confundir normas obligatorias para todos en algunos países (como el velo de las mujeres entre los musulmanes, o el entrar sin zapatos en las mesquitas) con prácticas NO obligatorias, ni siquiera para los creyentes (como comulgar, confesarse o santiguarse): https://t.co/XZYrEh0N2k",0,europe
"Oferta Vacante Delegado Internacional - Delegado de Desarrollo Comunitario en Mali. Para participar en el proceso de selección, entra en el portal de trabajo de Cruz Roja desde https://t.co/OnijRP0YCe - trabaja con nosotros, da de alta tu CV e inscríbete en la oferta https://t.co/7MyiwJfZ6I",0,europe
"Acabo de tener el sueño más bizarro de la historia. Mezcla un bunker, un apocslipsis zombi, un examen, unas gestiones administrativas, un palacio en el agua, un faro, un pueblo gallego tunecino y yo ligando en un autobús con una milf.",0,europe
@JasanMargas18 @REVENGE_CN_ Pues no se bro. Que echaron a los musulmanes de Kosovo. Pues lo normal después de 300 años de dominio otomano. Yo sólo vengo aquí a decir que ambos puntos tienen parte de razón y que España debe hacer lo que le interese.,0,europe
"La Policía Nacional ha detenido en Almería a tres ciudadanos argelinos por patronear presuntamente tres pateras con 33 personas a bordo de origen magrebí.
https://t.co/ggTIAOgbN2",0,europe
"@9Balas9 @PepComellas4 Una cosa es el racismo por origen o raza, y otra cosa el fanatismo religioso. El rechazo para mí al integrismo musulmán es el mismo que el integrismo del Opus y otras sectas evangélicas cristianas, sean abogados cristianos o yunques. Es el mismo pensamiento único abducidos.",0,europe
Lo que siempre he odiado de este puto país es el calor sahariano este de verano. Q cojones tio.,0,europe
"""México en la piel"" (2005) de Luis Miguel está entre mis discos favoritos de música hispanoamericana junto a ""Bachata rosa"" (1990) de Juan Luis Guerra.",0,europe
@zeepiii_ @paulaolitee como q no marikita q hacemos los pibes sin nuestro moro?,0,europe
"@Aristera1917 Como era de esperar.

Luego se creen mejores que Rajoy.

1° el amigo americano, Marruecos, el Sáhara y el gas de Argelia;
2° los más europeos manque perdamos . 🥚🥚🥚🥚🥚🥚",0,europe
"@joseluisescriva 
¿Y esto?
Un guineano Viola a una turista en un hotel de Madrid.
La mujer se disponía a entrar en su habitación cuando fue abordada por un hombre negro que tras forzarla la violó y huyó
El salvaje fue detenido en la estación de autobuses cuando intentaba huir.",1,europe
"El refugiado vasco Asier Guridi se reafirma en la lucha “hasta conseguir el documento de identidad” 

https://t.co/oUU5h0SQKc 

@jotabe1963 @Antifaxismoa @Borrokaz 
@sinpermisoinfo @_rebelion_org @kamchatka_es @izquierdadiario @nodo50 @laotraandalucia @LQSomos @lamordaza_com https://t.co/HePog5LDpi",0,europe
"#Encuestas de #TelenovelasLatinasEspaña | ¿Son #UnaMaidEnManhattan, #LaFuerzaDelDestino, #Marina o #LaTraicionera alguna de las mejores telenovelas que se han visto en nuestro país?. Vota aquí: https://t.co/GnKkskj8u0 https://t.co/POH69HMl26",0,europe
"Muere un adolescente palestino en un incendio en un campo de refugiados en Cisjordania

MADRID, 26 Jul. 2022 (EUROPA PRESS -

Un adolescente palestino de 16 años ha muerto este martes de madrugada después de que se desatara un incendio en el campo de ref… https://t.co/OSIDd1jKa0",0,europe
"@pocopan @aguspiza @Duke2706 @fel_irredimible @EconoCabreado A mi los moros, mientras que no me supongan un gasto o una amenaza, me la viene soplando, salvajemente. Pero no podemos pretenden meter a todo inmigrante en España, y practicar una solidaridad desnortada, porque no.",1,europe
"LOS NADIES | Los gobiernos de la ""civilizada"" Europa quedan retratados (in)humana y políticamente en la diferencia de trato que dan a los migrantes y refugiados.
@kamchatka_es: https://t.co/YGmV2KMwTR",0,europe
Vive Latino España 2022 lanza su primer fanzine @vivelatino #Zaragoza (2 y 3 Septiembre) https://t.co/wjhnjWAJFK https://t.co/znPHNcaJee,0,europe
@Muhammad___ebb0 @almejjaa Es que solo digo la verdad.Eres un machista y un retrógrado que se dedica a atacar a sus hermanas musulmanas y a juzgarlas.,0,europe
@Zovatto55 Mas migrantes a USA,0,europe
"Kosovo es musulmán, mientras que Serbia es católica. Veo algún partido desorientado https://t.co/aP6MHCp6WG",0,europe
"@amaynar Jajaaja imágenes si, pero que no sean bulos! Además esa imagen, ya sin texto que es la original, expresa muy bien que los grandes empresarios y las grandes fortunas se lo llevan todo mientras el migrante y el pueblo llamo se tiene que repartir las migajas.",0,europe
@VOXBELLATOR1 Menos mal q  tenemos a los Latinos y para mi son Españoles.,0,europe
"Aires flamencos y africanos llegan a las Noches de Bohemia de #LaCalóFlamenca2022. @raulrazondeson Quiñones llega en formato trío con un artistas invitado muy especial: Siri Kouyate nos regalará las celestiales melodías de su kora. 
Este sábado en los Claustros de Santo Domingo https://t.co/Z8sVxRSS0Q",0,europe
"Con motivo de nuestra intervención en el último pleno del Ayuntamiento, sobre cesiones de parcelas en cementerios municipales para enterramientos musulmanes, @arabnews publica noticia de la lucha que hemos llevado para defender nuestros derechos. 👉

https://t.co/lUJP707pHV",0,europe
En enlace_europa te acompañamos a emigrar !!#Espana #emigrar #Migracion #extranjeria #nie #cue #tie https://t.co/Fsx8yuVmDJ,0,europe
"@Neopaurario @Ds_OutOfContext De la Iglesia, la idea de ellos siempre fue hacer ignorantes a las personas y eso está comprobado, muchos países ha día de hoy no avanzan por no invertir en ciencia y tecnología, mira latinoamericana, mira África, sus gobiernos son extremadamente religiosos y promueven más",0,europe
"Feliz año y ustedes Señores sobre el terreno y sobre los Corazones de todos los Árabes Sirios.

Juro por Dios Todopoderoso.
Juro por Dios Todopoderoso.
Juro por Dios Todopoderoso.
En ser un fiel servidor de la República Árabe Siria.",0,europe
"Acusando de prevaricador a un juez.mpero si yo le llamo inmigrante, sectario, demagogo, mentiroso, defraudador, aprovechado, insolidario, me censura Twitter y se me querella el ruedas.
Y así todo sanguijuela argentina, así todo https://t.co/IhxKkwWoTO",0,europe
"@LosPajarosPican En todos sitios hay cosas interesantes, no compro sus argumentos. He ido muchas veces a Dubái por trabajo, y también por ocio. Y he ido muchísimo a Africa subsahariana por trabajo. Conocer otros sitios ayuda a superar prejuicios. Los suyos le descartan medio mundo.",0,europe
"Disfrute del legado hispánico global. 
Que nadie, que ningún indocumentado o malicioso tergiversador de la historia le diga que lo hicimos mal.",0,europe
"@tonigarias Para saber si un musulmán es realmente tu amigo/a, solo tienes que preguntarle si te mataria por motivos religiosos.  Y ver qué te contesta.",1,europe
"@Ramon_Letrado @manolofallero @golgran No creo que le haya tratado de indocumentado en ningún momento
En cuanto al mutis por el foro sería posible si no te estuvieran acosando cada día. No me importa. Pero no me rindo",0,europe
"@CoviS @Donpapollas @Argarion @albariikoke @marooto_ @isaxuIa Si te roban sabrás que te ha robado un ladrón, no un moro e intentarás ir con cuidado la próxima vez y evitarás pasar por ahí. Te puede pasar en un vagón con moros tanto como sin moros. No vas a ser racista porque te haya robado un moro una vez no?",0,europe
"🔴🔴 #ÚLTIMAHORA Argelia desautoriza a su patronal bancaria, tras el bloqueo de las relaciones comerciales con España

El gobierno argelino zanja: las relaciones comerciales ""son prerrogativas exclusivas del Estado y no de organizaciones profesionales""

https://t.co/w37CWKP0fi",0,europe
A ver si lo que quieren es echarnos a nosotros para que las moras laven sus vestidos...yo soy de los que opino hoy más que nunca que todas las playas tengan el derecho a bañarse desnudos a ver si así no viene ninguna mora-o https://t.co/ZPZ2oZdrXP,1,europe
"🧐 #ConoceTuProvincia | ¿Sabías que en #AlcoleaDelRío se conserva un molino árabe ubicado en el cauce del Guadalquivir?

#SevillaEsProvincia https://t.co/6VNDnCaULG",0,europe
"@brujilson @EnfrmraSaturada En las piscinas climatizadas de Soria había hace unos años un cartel que prohibía el uso de ropa interior debajo del bañador. Coincidió más o menos con la llegada de los primeros inmigrantes de origen hispanoamericano, a alguno de los cuales vi en las duchas de esa guisa.",0,europe
"👕 | #PalestinArte
✊Camiseta bordada ""#NotYourHabibti"", lo que significa “no soy tu querida”. Con este mensaje estás reforzando la noción de que no eres propiedad de nadie y con esta compra ayudas a las personas refugiadas de Palestina. 👇 https://t.co/eZyey037bw https://t.co/aehhk3ZJwu",0,europe
@malacitana81 @RositoTheBear Retratista las feminazis lo que sois MENTIROSAS HA PRISIÓN POR NOTICIAS FALSAS SI ES INMIGRANTE A SU PAÍS PERO LOS ESPAÑOLES OS PAGAMOS TU POR HORRIBLE TEATRERA PAGADA CON MILLONES POR HACER PELICULAS PAGADAS COMO CHIRINGUITOS Y HACER EL RIDÍCULO Y HUNDIROS POR QUE NO VALES/LEIS,1,europe
"🇪🇦🇩🇿 RESCATE - PATERA 🇪🇦🇩🇿

Salvamento Marítimo de Islas Baleares acaban de rescatar 1 Patera con 15 Personas Argelinas

( 14 Varones y 1 Menor)

Salieron de Bourmerdes el Lunes - Motor Yamaha 60cv

Todos se encuentran en buen estado de salud

@marcferra9",0,europe
"@JulioMartnezFo1 Esta LEY de SECRETOS OFICIALES del 68, de FRAGA, CARRERO BLANCO y CASTIELLA que no se supiera lo que hacían en la INDEPENDENCIA DE GUINEA ECUATORIAL
Mis padres y muchos más lo sufrimos mucho tanto al IR como al VOLVER, pero Siempre se la arreglaban para sortear esa LEY.",0,europe
"@Flash77896822 @elnacionalcat @carmerocasegui Jajajaja me encanta cuando se juntan colectivos, siempre acaba saliendo lo mejor de cada uno!! Lgtb y diversidad etnica…indepes v diversidad étnica…el otro día un moro me llamó calvo!😂😂😂😂😂😂😂😂",1,europe
Vendo entrada puro latino puerto zona oro #purolatinopuerto,0,europe
Africanas y líderes: ellas construyen el futuro de su continente https://t.co/wGsf1m6Hwm via @el_pais,0,europe
"@PacoVonJamesVon Mirs como el guarro del murciano """""""""""""""". Como dos gotas. Que cabrones el murciano y el guineano, seran del mismo clan.",0,europe
📀 ¿Existe alguna persona en la Tierra que no sea un inmigrante? https://t.co/FExJm7ZrUv,0,europe
@ConasSolid Soy Gibraltareño,0,europe
@patry_af @SrPiell Darán árabe...,0,europe
@MMartinez__1 @El_Plural Marroquíes y argelinos,0,europe
"Ocupación
Paro
Inseguridad
Precios de los alimentos
Precios de suministros
Inmigración ilegal

No. Lo que más preocupa a los catalanes es que se hable catalán en el senado?. https://t.co/d905jwiYyQ",0,europe
"@DonDeLibros_ @VeronicaOvies Si tiene que asistir a una misa porque forma parte de su agenda como Reina, tiene que saber que en las misas hay que santiguarse y si es una rebelde, que no vaya. 
Bien sabe, cuando va a países árabes que tiene que taparse la cabeza porque la religión islámica lo exige y lo hace.",0,europe
"Nombramiento de un nuevo Vicegobernador, Marc Holland

https://t.co/xNbOWwhfci

#Gibraltar

@Convent_Gib https://t.co/Oxp17yeNsz",0,europe
"@lucascarnelli10 este chaval tiene muchas cositas eh, como se nota que tiene sangre latinoamericana 😛😛 https://t.co/XMf19YDW5p",0,europe
Refescos a #abene #senegal https://t.co/N4KgKHEULB #instagram https://t.co/nDRJGJJdjZ,0,europe
"Y que al primer disparo eches a correr como los caballos salvajes, lo harás sin documentos ni matrícula y a contraviento como en las películas... @Sidecarsrock https://t.co/lYlftYvu0A",0,europe
"Según la Administración Nacional de Migraciones, en el 2º trimestre de 2022, un total de 32.293.000 personas entraron y salieron de China, +5,64% con respecto al trimestre anterior. 🥰🥰",0,europe
Campañas musulmanas en Hispania (siglo VIII). https://t.co/wk953rEHSZ,0,europe
"@Carlaa_1993 El perro (un ser considerado impuro por los musulmanes) que llevaba la chica hizo huir al sujeto. Qué gustazo.
https://t.co/L3zXasaHA7",0,europe
@ManuNorambuena @colomba_huacha Lo de Kayser fue un sarcasmo por las mujeres europeas que defendían la inmigración a pesar de una ola de violaciones de inmigrantes,1,europe
